ID,num,time,centlat,centlon,area,core_area_km2,max_pr_mmhr,vol_rain_km3hr,precip_area_km2,mean_cape,mean_crh,mean_crh_mid,mean_mu,mean_md
39,0,2000-05-01 01:00:00,7.438628,38.748633,5152734000.0,1712.181504,61.929108,188293.6000512,5152.7480319999995,-100.0,-100.0,-100.0,-100.0,100.0
40,0,2000-05-01 01:00:00,1.818092,192.836195,6085052000.0,1243.1564799999999,46.029175,147896.1119232,6085.0688,-100.0,-100.0,-100.0,-100.0,100.0
41,0,2000-05-01 01:00:00,1.328226,249.236289,3025993000.0,786.8153599999999,34.93837,80459.14521599999,3026.001664,-100.0,-100.0,-100.0,-100.0,100.0
42,0,2000-05-01 01:00:00,14.652157,199.703561,3124373000.0,742.98144,48.973724,74400.1634304,3124.381696,-100.0,-100.0,-100.0,-100.0,100.0
43,0,2000-05-01 01:00:00,1.735135,224.946646,3362137000.0,532.519936,42.944427,65165.3480448,3362.146816,-100.0,-100.0,-100.0,-100.0,100.0
44,0,2000-05-01 01:00:00,2.351935,247.352369,3071948000.0,262.205376,20.400375,49732.4335104,3071.9567359999996,-100.0,-100.0,-100.0,-100.0,100.0
45,0,2000-05-01 01:00:00,2.968861,68.872858,3606323000.0,997.31648,58.677856,110673.985536,3606.332672,-100.0,-100.0,-100.0,-100.0,100.0
1,0,2000-05-01 02:00:00,5.214876,0.505023,385136800000.0,89436.307456,98.845474,10471553.158348799,385137.83603199996,-100.0,-100.0,-100.0,-100.0,100.0
2,0,2000-05-01 02:00:00,3.712013,85.431501,174357500000.0,46510.6944,100.00217,5308446.1989888,174358.003712,-100.0,-100.0,-100.0,-100.0,100.0
3,0,2000-05-01 02:00:00,2.773096,174.323429,38333140000.0,7725.241344,57.58139,925121.9570688,38333.243392,-100.0,-100.0,-100.0,-100.0,100.0
4,0,2000-05-01 02:00:00,1.813932,229.223924,44403730000.0,7646.707711999999,83.710724,981817.9633152,44403.851264,-100.0,-100.0,-100.0,-100.0,100.0
5,0,2000-05-01 02:00:00,12.828366,97.70737,18790470000.0,4614.4609279999995,54.577477,526374.3909888,18790.526975999997,-100.0,-100.0,-100.0,-100.0,100.0
6,0,2000-05-01 02:00:00,0.004407,244.757166,106268000000.0,25685.602304,103.69499,3017124.8197632,106268.319744,-100.0,-100.0,-100.0,-100.0,100.0
7,0,2000-05-01 02:00:00,16.498677,157.411054,69317930000.0,21915.21792,80.8033,2478556.2894336,69318.12352,-100.0,-100.0,-100.0,-100.0,100.0
8,0,2000-05-01 02:00:00,3.489976,15.680357,9154076000.0,2886.690048,62.11508,292442.81978879997,9154.101247999999,-100.0,-100.0,-100.0,-100.0,100.0
9,0,2000-05-01 02:00:00,2.233597,64.214751,26898600000.0,7746.925056,96.92787,946097.8679808,26898.67776,-100.0,-100.0,-100.0,-100.0,100.0
10,0,2000-05-01 02:00:00,3.935657,215.979054,54097590000.0,7858.096127999999,112.267624,1071921.2470272,54097.739775999995,-100.0,-100.0,-100.0,-100.0,100.0
11,0,2000-05-01 02:00:00,2.037685,165.359831,198274700000.0,46138.638335999996,113.92857,5546576.550297599,198275.31776,-100.0,-100.0,-100.0,-100.0,100.0
12,0,2000-05-01 02:00:00,7.014251,61.324326,65444180000.0,11888.082944,76.03468,1543379.7206016,65444.360192,-100.0,-100.0,-100.0,-100.0,100.0
13,0,2000-05-01 02:00:00,5.596389,221.818182,41304340000.0,7874.336767999999,94.27913,1015603.3179647999,41304.457215999995,-100.0,-100.0,-100.0,-100.0,100.0
14,0,2000-05-01 02:00:00,17.330512,340.700688,70191110000.0,16379.715584,101.41513,1884775.0422528,70191.3088,-100.0,-100.0,-100.0,-100.0,100.0
15,0,2000-05-01 02:00:00,7.053777,182.8017,44380050000.0,11180.838912,77.64772,1280278.3444992,44380.176384,-100.0,-100.0,-100.0,-100.0,100.0
16,0,2000-05-01 02:00:00,3.152396,242.427197,12666870000.0,2785.857024,78.00583,317831.55793919996,12666.908672,-100.0,-100.0,-100.0,-100.0,100.0
17,0,2000-05-01 02:00:00,4.340707,13.887042,15989600000.0,3815.634432,55.957,409418.69137919997,15989.649408,-100.0,-100.0,-100.0,-100.0,100.0
18,0,2000-05-01 02:00:00,2.408934,40.236463,36977760000.0,8630.829056,77.39972,972284.0481791999,36977.8688,-100.0,-100.0,-100.0,-100.0,100.0
19,0,2000-05-01 02:00:00,2.458466,28.676674,20571680000.0,4269.66912,63.168976,485315.3267712,20571.738112,-100.0,-100.0,-100.0,-100.0,100.0
20,0,2000-05-01 02:00:00,8.071433,52.144413,30128420000.0,7850.4883199999995,107.88397,927611.7811199999,30128.504832,-100.0,-100.0,-100.0,-100.0,100.0
21,0,2000-05-01 02:00:00,1.303345,219.342391,28779210000.0,4300.037632,59.827515,590878.605312,28779.290623999997,-100.0,-100.0,-100.0,-100.0,100.0
22,0,2000-05-01 02:00:00,2.385642,251.246551,43524170000.0,7582.937088,55.993164,943830.2306304,43524.292607999996,-100.0,-100.0,-100.0,-100.0,100.0
23,0,2000-05-01 02:00:00,11.559316,90.559489,20323630000.0,4637.193216,83.20941,545396.0380416,20323.682303999998,-100.0,-100.0,-100.0,-100.0,100.0
24,0,2000-05-01 02:00:00,10.901625,7.930717,16906060000.0,4762.37824,114.21008,543412.518912,16906.104832,-100.0,-100.0,-100.0,-100.0,100.0
25,0,2000-05-01 02:00:00,7.721927,70.878431,53455340000.0,15116.60544,92.4857,1796052.5365248,53455.482879999996,-100.0,-100.0,-100.0,-100.0,100.0
26,0,2000-05-01 02:00:00,2.208083,33.137786,12777380000.0,2845.91104,48.58686,313922.2044672,12777.416704,-100.0,-100.0,-100.0,-100.0,100.0
27,0,2000-05-01 02:00:00,2.169079,35.241546,6256773000.0,1446.7333119999998,38.863747,158251.87307519998,6256.79104,-100.0,-100.0,-100.0,-100.0,100.0
28,0,2000-05-01 02:00:00,6.896823,65.267923,11487750000.0,2460.50688,57.327484,298155.8550528,11487.787008,-100.0,-100.0,-100.0,-100.0,100.0
29,0,2000-05-01 02:00:00,2.51142,269.47311,7226253000.0,862.8380159999999,35.311516,135924.9113088,7226.272768,-100.0,-100.0,-100.0,-100.0,100.0
30,0,2000-05-01 02:00:00,18.9481,37.407833,11283690000.0,2007.1088639999998,48.58175,239624.5966848,11283.71712,-100.0,-100.0,-100.0,-100.0,100.0
31,0,2000-05-01 02:00:00,1.852249,237.128875,23946880000.0,5980.449791999999,84.12523,738925.7269248,23946.948608,-100.0,-100.0,-100.0,-100.0,100.0
32,0,2000-05-01 02:00:00,19.548225,205.443753,18376070000.0,5862.973951999999,85.27988,639969.1849728,18376.120319999998,-100.0,-100.0,-100.0,-100.0,100.0
