track_id, year, month, day, hour, i, lon, lat, slp, wind
4, 2000, 5, 2, 0, 24936981, 337.194378, 18.947463, 9.683701e+04, 4.357675e+01
4, 2000, 5, 2, 6, 21010287, 336.234344, 19.518217, 9.631398e+04, 4.638443e+01
4, 2000, 5, 2, 12, 21009163, 335.203674, 20.119738, 9.632059e+04, 4.037939e+01
4, 2000, 5, 2, 18, 10383048, 334.403884, 20.646427, 9.581514e+04, 4.952842e+01
4, 2000, 5, 3, 0, 4836065, 333.562516, 21.283412, 9.610160e+04, 5.454118e+01
4, 2000, 5, 3, 6, 10384376, 332.927386, 22.266333, 9.696547e+04, 4.364787e+01
4, 2000, 5, 3, 12, 21017278, 332.418839, 23.536377, 9.790345e+04, 4.238552e+01
4, 2000, 5, 3, 18, 18650746, 331.912137, 25.001872, 9.936734e+04, 2.707248e+01
4, 2000, 5, 4, 0, 27357618, 332.369165, 27.076333, 9.830640e+04, 3.967620e+01
4, 2000, 5, 4, 6, 24533294, 332.589846, 29.339491, 9.806530e+04, 4.213926e+01
4, 2000, 5, 4, 12, 26091902, 333.504911, 32.350885, 9.812000e+04, 4.227276e+01
4, 2000, 5, 4, 18, 4339506, 334.599878, 35.441589, 9.809926e+04, 3.409538e+01
5, 2000, 5, 1, 0, 27845507, 52.912916, 9.256848, 1.005264e+05, 1.960968e+01
5, 2000, 5, 1, 6, 24220148, 53.326198, 9.405248, 1.005421e+05, 1.695917e+01
5, 2000, 5, 1, 12, 6062418, 53.023559, 9.258697, 1.003687e+05, 1.849176e+01
5, 2000, 5, 1, 18, 19949690, 52.828212, 9.396740, 1.005612e+05, 1.804092e+01
5, 2000, 5, 2, 0, 14612724, 52.541430, 9.086073, 1.003190e+05, 2.046315e+01
5, 2000, 5, 2, 6, 3133650, 52.067452, 9.313738, 1.006064e+05, 1.638602e+01
5, 2000, 5, 2, 12, 3133509, 51.456565, 9.351077, 1.004426e+05, 1.865533e+01
5, 2000, 5, 2, 18, 19948715, 51.022267, 9.555102, 1.006936e+05, 1.865240e+01
5, 2000, 5, 3, 0, 19948391, 50.628980, 9.735813, 1.006002e+05, 1.659062e+01
